5070	protecting	14
5071	snapped	14
5072	advantages	14
5073	issuing	14
5074	manufactured	14
5075	patterns	14
5076	quotas	14
5077	dogs	14
5078	funny	14
5079	establishing	14
5080	rough	14
5081	voices	14
5082	eating	14
5083	peck	14
5084	tradition	14
5085	wilson	14
5086	regard	14
5087	defended	14
5088	statute	14
5089	surfaced	14
5090	predecessor	14
5091	elizabeth	14
5092	mistake	14
5093	watson	14
5094	crowded	14
5095	incident	14
5096	gauge	14
5097	tissue	14
5098	institutes	14
5099	hampered	14
5100	withdrawn	14
5101	assured	14
5102	warns	14
5103	document	14
5104	relating	14
5105	sum	14
5106	mounted	14
5107	disciplinary	14
5108	k.	14
5109	judiciary	14
5110	carbide	14
5111	prosecution	14
5112	contrary	14
5113	accepting	14
5114	jay	14
5115	lure	14
5116	practical	14
5117	soup	14
5118	scared	14
5119	pressed	14
5120	vans	14
5121	inches	14
5122	circle	14
5123	accessories	14
5124	retiring	14
5125	creek	14
5126	lion	14
5127	responses	14
5128	steelmaker	14
5129	postponed	14
5130	replacing	14
5131	targeting	14
5132	deregulation	14
5133	execute	14
5134	hole	14
5135	aims	14
5136	lucky	14
5137	tea	14
5138	weaken	14
5139	alexander	14
5140	evident	14
5141	embassy	14
5142	fought	14
5143	administrator	14
5144	beta	14
5145	growers	14
5146	depository	14
5147	acceptances	14
5148	tenure	14
5149	interpretation	14
5150	farms	14
5151	handed	14
5152	borough	14
5153	gambling	14
5154	stoll	14
5155	destroy	14
5156	transfers	14
5157	somehow	14
5158	arnold	14
5159	equity-purchase	14
5160	issuers	14
5161	proportion	14
5162	hidden	14
5163	sidelines	14
5164	shed	14
5165	sydney	14
5166	stayed	14
5167	ginnie	14
5168	300-a-share	14
5169	intelogic	14
5170	trail	14
5171	austin	14
5172	brazilian	14
5173	native	14
5174	unspecified	14
5175	slated	14
5176	socialism	14
5177	territory	14
5178	questioned	14
5179	clothes	14
5180	rigid	14
5181	port	14
5182	influenced	14
5183	industrywide	14
5184	oversees	14
5185	appearance	14
5186	accompanied	14
5187	throwing	14
5188	provider	14
5189	postal	14
5190	capable	14
5191	banxquote	14
5192	destruction	14
5193	seemingly	14
5194	sometime	14
5195	routinely	14
5196	boss	14
5197	theft	14
5198	microsystems	14
5199	instructions	14
5200	dump	14
5201	unexpectedly	14
5202	excellent	14
5203	penney	14
5204	minerals	14
5205	homeowners	14
5206	informal	14
5207	reactions	14
5208	affidavit	14
5209	lie	14
5210	frequent	14
5211	mounting	14
5212	bruce	14
5213	disobedience	14
5214	deductions	14
5215	collect	14
5216	acceptable	14
5217	spots	14
5218	deeper	14
5219	deficits	14
5220	function	14
5221	reveal	14
5222	alleges	14
5223	flexible	14
5224	stalled	14
5225	sessions	14
5226	ted	14
5227	donated	14
5228	genentech	14
5229	insulin	14
5230	interpreted	14
5231	entities	14
5232	lows	14
5233	likes	14
5234	solar	14
5235	max	14
5236	subsequently	14
5237	discovery	14
5238	quotes	14
5239	tentative	14
5240	dated	14
5241	politburo	14
5242	pregnancy	14
5243	supervision	14
5244	recording	14
5245	freeman	14
5246	ourselves	14
5247	conversation	14
5248	appealed	14
5249	ciba-geigy	14
5250	priorities	14
5251	jewish	14
5252	mtm	14
5253	federated	14
5254	translated	14
5255	doubling	14
5256	unilever	14
5257	dictator	14
5258	fitzwater	14
5259	rican	14
5260	slipping	14
5261	whittle	14
5262	noncallable	14
5263	academy	14
5264	norton	14
5265	forfeiture	14
5266	pinnacle	14
5267	distribute	14
5268	tuition	14
5269	s	14
5270	aided	14
5271	laff	14
5272	roderick	14
5273	inco	14
5274	homefed	14
5275	artists	14
5276	mcduffie	14
5277	guzman	14
5278	cabrera	14
5279	n.v.	13
5280	1950s	13
5281	substance	13
5282	smooth	13
5283	fibers	13
5284	contracted	13
5285	clark	13
5286	mazda	13
5287	sponsor	13
5288	indiana	13
5289	casting	13
5290	conflicts	13
5291	rewards	13
5292	appliances	13
5293	slash	13
5294	tracking	13
5295	arabia	13
5296	stiff	13
5297	vowed	13
5298	centennial	13
5299	desktop	13
5300	tariff	13
5301	o.	13
5302	ranged	13
5303	narrowly	13
5304	swing	13
5305	mcgraw-hill	13
5306	contemporary	13
5307	macmillan	13
5308	plate	13
5309	overtime	13
5310	lesson	13
5311	designated	13
5312	pressured	13
5313	endorsed	13
5314	palestinian	13
5315	painting	13
5316	laid	13
5317	spends	13
5318	bold	13
5319	photos	13
5320	courtroom	13
5321	lying	13
5322	fits	13
5323	contributing	13
5324	spur	13
5325	inspired	13
5326	treated	13
5327	classroom	13
5328	scoring	13
5329	seventh	13
5330	inner	13
5331	taught	13
5332	harm	13
5333	slate	13
5334	contains	13
5335	humans	13
5336	anti-abortion	13
5337	london-based	13
5338	warnings	13
5339	privilege	13
5340	felony	13
5341	acted	13
5342	neal	13
5343	spark	13
5344	threats	13
5345	obtaining	13
5346	rubber	13
5347	counting	13
5348	tactics	13
5349	n.c.	13
5350	dick	13
5351	supermarket	13
5352	would-be	13
5353	printed	13
5354	mike	13
5355	hamilton	13
5356	ongoing	13
5357	henderson	13
5358	perceived	13
5359	beautiful	13
5360	walking	13
5361	exercised	13
5362	fails	13
5363	marketer	13
5364	rushed	13
5365	proof	13
5366	bull	13
5367	nominal	13
5368	challenging	13
5369	impending	13
5370	fancy	13
5371	omitted	13
5372	crown	13
5373	moore	13
5374	tenn.	13
5375	borrowers	13
5376	demanding	13
5377	trigger	13
5378	regulated	13
5379	angels	13
5380	youth	13
5381	pulling	13
5382	promptly	13
5383	comfort	13
5384	element	13
5385	nbi	13
5386	massacre	13
5387	speaking	13
5388	barbara	13
5389	del	13
5390	computer-driven	13
5391	index-arbitrage	13
5392	impressive	13
5393	amendments	13
5394	caribbean	13
5395	lobbyist	13
5396	abandon	13
5397	install	13
5398	discrepancies	13
5399	escape	13
5400	cambridge	13
5401	sponsors	13
5402	builders	13
5403	allied	13
5404	override	13
5405	conclude	13
5406	containing	13
5407	depression	13
5408	reluctance	13
5409	strengthened	13
5410	register	13
5411	beers	13
5412	missed	13
5413	betting	13
5414	midland	13
5415	waited	13
5416	seconds	13
5417	complains	13
5418	noticed	13
5419	ballot	13
5420	marketed	13
5421	limiting	13
5422	superconductors	13
5423	allocation	13
5424	sweden	13
5425	candlestick	13
5426	concede	13
5427	borrowings	13
5428	proving	13
5429	duck	13
5430	favors	13
5431	profit-taking	13
5432	bolstered	13
5433	amsterdam	13
5434	walker	13
5435	fixed-income	13
5436	notified	13
5437	liquidation	13
5438	entity	13
5439	meridian	13
5440	winner	13
5441	offensive	13
5442	fled	13
5443	armed	13
5444	alert	13
5445	jon	13
5446	cost-cutting	13
5447	drops	13
5448	defects	13
5449	assess	13
5450	integrity	13
5451	irving	13
5452	scandals	13
5453	carbon	13
5454	bushel	13
5455	ideal	13
5456	audiences	13
5457	shoes	13
5458	inflation-adjusted	13
5459	capel	13
5460	cooperative	13
5461	background	13
5462	beef	13
5463	flagship	13
5464	athletics	13
5465	figured	13
5466	insisting	13
5467	europeans	13
5468	retains	13
5469	murphy	13
5470	unnecessary	13
5471	valid	13
5472	drag	13
5473	insolvent	13
5474	ousted	13
5475	o'kicki	13
5476	foothills	13
5477	daughter	13
5478	comic	13
5479	newsprint	13
5480	evaluate	13
5481	viable	13
5482	finances	13
5483	exclude	13
5484	hispanic	13
5485	cholesterol	13
5486	grocery	13
5487	fishing	13
5488	dress	13
5489	naval	13
5490	grip	13
5491	non-violent	13
5492	excuse	13
5493	monitored	13
5494	safer	13
5495	multiple	13
5496	clinical	13
5497	gate	13
5498	tumble	13
5499	predictions	13
5500	regain	13
5501	affluent	13
5502	gillette	13
5503	free-market	13
5504	radical	13
5505	landscape	13
5506	comply	13
5507	kraft	13
5508	tucson	13
5509	hambrecht	13
5510	loral	13
5511	orkem	13
5512	fraudulent	13
5513	discounted	13
5514	diabetics	13
5515	aftershocks	13
5516	epa	13
5517	announcements	13
5518	courtaulds	13
5519	enhance	13
5520	kravis	13
5521	k	13
5522	burger	13
5523	hedge	13
5524	humana	13
5525	prevented	13
5526	statistical	13
5527	soybean	13
5528	colombia	13
5529	colombian	13
5530	resignations	13
5531	tables	13
5532	surveys	13
5533	sentenced	13
5534	assumes	13
5535	rank	13
5536	highways	13
5537	colon	13
5538	bristol-myers	13
5539	quebec	13
5540	alberta	13
5541	tax-free	13
5542	prompting	13
5543	decent	13
5544	attitudes	13
5545	corner	13
5546	stabilize	13
5547	catastrophe	13
5548	terry	13
5549	iran	13
5550	rand	13
5551	veterans	13
5552	waves	13
5553	exterior	13
5554	actors	13
5555	drama	13
5556	census	13
5557	midst	13
5558	petrie	13
5559	confirmation	13
5560	toxin	13
5561	kronor	13
5562	circus	13
5563	eastman	13
5564	reviews	13
5565	anticipate	13
5566	workstations	13
5567	gallery	13
5568	fournier	13
5569	schwarz	13
5570	renault	13
5571	pwa	13
5572	ramada	13
5573	utilization	13
5574	salesmen	13
5575	blumenfeld	13
5576	polaroid	13
5577	high-definition	13
5578	pachinko	13
5579	agnos	13
5580	bofors	13
5581	questionable	12
5582	bearing	12
5583	midnight	12
5584	guests	12
5585	knowing	12
5586	watches	12
5587	refunds	12
5588	upheld	12
5589	medium-sized	12
5590	describe	12
5591	hurting	12
5592	merit	12
5593	label	12
5594	petition	12
5595	injury	12
5596	montedison	12
5597	frenzy	12
5598	folks	12
5599	repaid	12
5600	u.s.s.r.	12
5601	obstacles	12
5602	outsiders	12
5603	plot	12
5604	sassy	12
5605	sweet	12
5606	pack	12
5607	mirror	12
5608	exempt	12
5609	arafat	12
5610	plo	12
5611	compensate	12
5612	terminated	12
5613	revived	12
5614	precisely	12
5615	openly	12
5616	scenes	12
5617	empty	12
5618	content	12
5619	featured	12
5620	neighbors	12
5621	devastating	12
5622	route	12
5623	graduate	12
5624	desirable	12
5625	teach	12
5626	anger	12
5627	teaching	12
5628	approaches	12
5629	wisdom	12
5630	opposes	12
5631	mobile	12
5632	redeemed	12
5633	trotter	12
5634	preventing	12
5635	counseling	12
5636	unfairly	12
5637	speculate	12
5638	positioned	12
5639	buoyed	12
5640	garbage	12
5641	editors	12
5642	shoulder	12
5643	engineer	12
5644	releases	12
5645	likelihood	12
5646	solicitation	12
5647	licensed	12
5648	rhetoric	12
5649	skin	12
5650	counterpart	12
5651	low-cost	12
5652	ring	12
5653	manner	12
5654	wealthy	12
5655	historic	12
5656	demonstrators	12
5657	ordering	12
5658	weapon	12
5659	premier	12
5660	images	12
5661	stewart	12
5662	surrender	12
5663	swiftly	12
5664	cycles	12
5665	waters	12
5666	beauty	12
5667	hang	12
5668	lacks	12
5669	johns	12
5670	welfare	12
5671	n.y	12
5672	substitute	12
5673	ruth	12
5674	criteria	12
5675	usia	12
5676	memo	12
5677	examine	12
5678	mcgovern	12
5679	convince	12
5680	fulton	12
5681	u.s.a	12
5682	multiples	12
5683	enjoyed	12
5684	smoothly	12
5685	declaring	12
5686	appointments	12
5687	riders	12
5688	asserts	12
5689	extending	12
5690	saved	12
5691	examiner	12
5692	moments	12
5693	arts	12
5694	recruiting	12
5695	trans	12
5696	occurs	12
5697	constitute	12
5698	automated	12
5699	proven	12
5700	picks	12
5701	advise	12
5702	mutual-fund	12
5703	dismal	12
5704	patrick	12
5705	missiles	12
5706	comeback	12
5707	interior	12
5708	capitalism	12
5709	moderately	12
5710	processes	12
5711	write-downs	12
5712	pricings	12
5713	non-u.s.	12
5714	double-a	12
5715	franc	12
5716	pencil	12
5717	justified	12
5718	reed	12
5719	uncertainties	12
5720	experiencing	12
5721	daughters	12
5722	liable	12
5723	softer	12
5724	directed	12
5725	day-to-day	12
5726	exceeds	12
5727	unveil	12
5728	russell	12
5729	oust	12
5730	first-half	12
5731	decliners	12
5732	revival	12
5733	firmly	12
5734	sandinista	12
5735	exodus	12
5736	pledged	12
5737	defeated	12
5738	brisk	12
5739	battered	12
5740	jonathan	12
5741	genetics	12
5742	formation	12
5743	runkel	12
5744	whenever	12
5745	rebuild	12
5746	permits	12
5747	procedural	12
5748	container	12
5749	reckless	12
5750	brian	12
5751	u.n.	12
5752	extreme	12
5753	minds	12
5754	belgium	12
5755	robinson	12
5756	opposing	12
5757	fun	12
5758	denominations	12
5759	suggestion	12
5760	manuel	12
5761	soil	12
5762	tale	12
5763	portable	12
5764	nights	12
5765	linking	12
5766	sunnyvale	12
5767	regularly	12
5768	overwhelming	12
5769	hollander	12
5770	owes	12
5771	inclined	12
5772	intact	12
5773	j.c.	12
5774	demanded	12
5775	literally	12
5776	repeat	12
5777	survived	12
5778	infrastructure	12
5779	threw	12
5780	embarrassment	12
5781	schedules	12
5782	resisted	12
5783	damp	12
5784	criminals	12
5785	selection	12
5786	backs	12
5787	pessimistic	12
5788	kleinwort	12
5789	rid	12
5790	boasts	12
5791	sour	12
5792	cranston	12
5793	nynex	12
5794	medicaid	12
5795	sharon	12
5796	availability	12
5797	weyerhaeuser	12
5798	prime-time	12
5799	quist	12
5800	chugai	12
5801	authorization	12
5802	d	12
5803	meat	12
5804	cie	12
5805	terminals	12
5806	streamlining	12
5807	accompanying	12
5808	crush	12
5809	afghanistan	12
5810	constituents	12
5811	intimate	12
5812	challenged	12
5813	painful	12
5814	daimler-benz	12
5815	fitness	12
5816	vigorous	12
5817	burns	12
5818	platform	12
5819	nrm	12
5820	withdrawals	12
5821	maintains	12
5822	pouring	12
5823	customs	12
5824	considerations	12
5825	severely	12
5826	epicenter	12
5827	shook	12
5828	proceeding	12
5829	profile	12
5830	bureaucrats	12
5831	contact	12
5832	laptop	12
5833	crazy	12
5834	paintings	12
5835	limitations	12
5836	chromosome	12
5837	rushing	12
5838	peladeau	12
5839	resumed	12
5840	mediator	12
5841	mackenzie	12
5842	transcanada	12
5843	finish	12
5844	carol	12
5845	bobby	12
5846	margaret	12
5847	telesis	12
5848	md.	12
5849	refugees	12
5850	kate	12
5851	radar	12
5852	captured	12
5853	stabilizing	12
5854	candy	12
5855	reunification	12
5856	rental	12
5857	polly	12
5858	declares	12
5859	specter	12
5860	prosecutions	12
5861	mart	12
5862	destroyed	12
5863	coastal	12
5864	apartments	12
5865	texans	12
5866	northrop	12
5867	trucking	12
5868	guinness	12
5869	odeon	12
5870	masson	12
5871	coins	12
5872	mirage	12
5873	lorin	12
5874	goodyear	12
5875	carat	12
5876	worm	12
5877	planet	12
5878	kaiser	12
5879	violin	12
5880	h&r	12
5881	barre	12
5882	chan	12
5883	kent	11
5884	filters	11
5885	industrialized	11
5886	regulate	11
5887	reinvestment	11
5888	dreyfus	11
5889	computerized	11
5890	stars	11
5891	welcomed	11
5892	announcer	11
5893	exhibition	11
5894	buses	11
5895	collecting	11
5896	depend	11
5897	creativity	11
5898	fragile	11
5899	colo.	11
5900	discouraging	11
5901	greece	11
5902	external	11
5903	milestones	11
5904	pet	11
5905	adapted	11
5906	sloan	11
5907	assembled	11
5908	stepping	11
5909	purchasers	11
5910	erbamont	11
5911	closed-end	11
5912	explosion	11
5913	scrambled	11
5914	burned	11
5915	stressed	11
5916	cutbacks	11
5917	climbing	11
5918	coupled	11
5919	belong	11
5920	clubs	11
5921	czechoslovakia	11
5922	earns	11
5923	achievement	11
5924	deserve	11
5925	voluntarily	11
5926	reservations	11
5927	wilder	11
5928	tour	11
5929	generations	11
5930	nose	11
5931	tripled	11
5932	spurred	11
5933	parallel	11
5934	designing	11
5935	ok	11
5936	governors	11
5937	yellow	11
5938	linda	11
5939	breakdown	11
5940	dismissal	11
5941	herself	11
5942	attending	11
5943	desperately	11
5944	certificate	11
5945	testify	11
5946	exclusion	11
5947	ethical	11
5948	prestigious	11
5949	imposing	11
5950	ideological	11
5951	mechanism	11
5952	syndrome	11
5953	fared	11
5954	prohibited	11
5955	accountants	11
5956	high-priced	11
5957	alleging	11
5958	productions	11
5959	trials	11
5960	penny	11
5961	auctions	11
5962	hiroshima	11
5963	library	11
5964	lagging	11
5965	converting	11
5966	clara	11
5967	locked	11
5968	cites	11
5969	cosby	11
5970	premiere	11
5971	allocated	11
5972	skinner	11
5973	rail	11
5974	heights	11
5975	steal	11
5976	newer	11
5977	opinions	11
5978	lowering	11
5979	objective	11
5980	discretionary	11
5981	disruption	11
5982	auctioned	11
5983	decides	11
5984	enthusiasm	11
5985	eaton	11
5986	pit	11
5987	removal	11
5988	devoted	11
5989	bureaucratic	11
5990	kidney	11
5991	u.s.a.	11
5992	scrambling	11
5993	iras	11
5994	vacation	11
5995	demise	11
5996	hitting	11
5997	congressmen	11
5998	feelings	11
5999	colleges	11
6000	unsettled	11
6001	escaped	11
6002	debacle	11
6003	forecasting	11
6004	lacked	11
6005	length	11
6006	tension	11
6007	contacts	11
6008	tree	11
6009	impression	11
6010	klein	11
6011	birmingham	11
6012	admitting	11
6013	consented	11
6014	stuart	11
6015	mistakes	11
6016	furor	11
6017	imagine	11
6018	pegged	11
6019	adopting	11
6020	opens	11
6021	implies	11
6022	willingness	11
6023	diversification	11
6024	chairs	11
6025	architects	11
6026	visits	11
6027	vacant	11
6028	osha	11
6029	prof.	11
6030	simultaneously	11
6031	chivas	11
6032	placement	11
6033	sorts	11
6034	gordon	11
6035	herbert	11
6036	prebon	11
6037	c.d.s	11
6038	bank-backed	11
6039	eurodollars	11
6040	nomination	11
6041	choosing	11
6042	voluntary	11
6043	illustrates	11
6044	context	11
6045	pockets	11
6046	keith	11
6047	stream	11
6048	bradley	11
6049	maximize	11
6050	visa	11
6051	recovering	11
6052	arbitragers	11
6053	andrew	11
6054	spreads	11
6055	completing	11
6056	staffs	11
6057	ray	11
6058	appetite	11
6059	therapy	11
6060	shortages	11
6061	fluctuations	11
6062	cautioned	11
6063	samples	11
6064	disposal	11
6065	downgraded	11
6066	riskier	11
6067	innovation	11
6068	synthetic	11
6069	alike	11
6070	intraday	11
6071	30-share	11
6072	goldsmith	11
6073	occidental	11
6074	zero	11
6075	reasonably	11
6076	toledo	11
6077	debenture	11
6078	tires	11
6079	lobbyists	11
6080	fuels	11
6081	coordinate	11
6082	deliberately	11
6083	definitely	11
6084	datapoint	11
6085	explore	11
6086	microprocessor	11
6087	exporter	11
6088	rumor	11
6089	generous	11
6090	fred	11
6091	reuters	11
6092	arrive	11
6093	renewing	11
6094	conferees	11
6095	violating	11
6096	salinas	11
6097	mellon	11
6098	protein	11
6099	treating	11
6100	induce	11
6101	vacancy	11
6102	investigate	11
6103	bribe	11
6104	races	11
6105	scams	11
6106	cereal	11
6107	exporters	11
6108	corps	11
6109	riding	11
6110	galvanized	11
6111	prompt	11
6112	lengthy	11
6113	proxy	11
6114	embraced	11
6115	listening	11
6116	amazing	11
6117	uncovered	11
6118	principles	11
6119	isolated	11
6120	greenhouse	11
6121	clout	11
6122	postpone	11
6123	nikko	11
6124	dave	11
6125	seasons	11
6126	lean	11
6127	pickup	11
6128	obstacle	11
6129	combining	11
6130	neck	11
6131	parliamentary	11
6132	lag	11
6133	hate	11
6134	tank	11
6135	single-a-2	11
6136	hess	11
6137	myself	11
6138	cambria	11
6139	lawn	11
6140	dance	11
6141	brick	11
6142	pennzoil	11
6143	enfield	11
6144	cooperate	11
6145	lagged	11
6146	accusations	11
6147	plead	11
6148	mystery	11
6149	likewise	11
6150	vessels	11
6151	retreat	11
6152	identity	11
6153	objections	11
6154	legislator	11
6155	proposes	11
6156	discover	11
6157	infiniti	11
6158	lexus	11
6159	critic	11
6160	readily	11
6161	transform	11
6162	marking	11
6163	passive	11
6164	parks	11
6165	airing	11
6166	hide	11
6167	cambodia	11
6168	bipartisan	11
6169	wash	11
6170	macy	11
6171	sustain	11
6172	exploring	11
6173	tends	11
6174	persuaded	11
6175	ruble	11
6176	pittston	11
6177	capitalists	11
6178	strengthening	11
6179	boxes	11
6180	nevada	11
6181	anniversary	11
6182	rallies	11
6183	far-reaching	11
6184	subsidized	11
6185	bacteria	11
6186	financiere	11
6187	averages	11
6188	psychological	11
6189	cancel	11
6190	vietnamese	11
6191	revisions	11
6192	floating	11
6193	coopers	11
6194	niche	11
6195	pfeiffer	11
6196	capitalization	11
6197	affiliated	11
6198	pump	11
6199	intentions	11
6200	bryant	11
6201	lexington	11
6202	dog	11
6203	finishing	11
6204	13th	11
6205	minorities	11
6206	computer-guided	11
6207	cooperatives	11
6208	chart	11
6209	unavailable	11
6210	hoechst	11
6211	greenberg	11
6212	catalyst	11
6213	messages	11
6214	charleston	11
6215	p53	11
6216	z	11
6217	helicopter	11
6218	disks	11
6219	freely	11
6220	corr	11
6221	department-store	11
6222	fame	11
6223	middlemen	11
6224	write-down	11
6225	chiron	11
6226	sutton	11
6227	grumman	11
6228	concludes	11
6229	thrown	11
6230	exchange-rate	11
6231	va	11
6232	cleaning	11
6233	installations	11
6234	luzon	11
6235	buried	11
6236	prospectus	11
6237	nathan	11
6238	chung	11
6239	corning	11
6240	diverted	11
6241	unanimously	11
6242	briefly	11
6243	temperatures	11
6244	mainstream	11
6245	ivory	11
6246	addressed	11
6247	processed	11
6248	vincent	11
6249	generale	11
6250	phones	11
6251	trinova	11
6252	boat	11
6253	supervisor	11
6254	clutter	11
6255	rubble	11
6256	tremors	11
6257	newark	11
6258	plain	11
6259	dynamic	11
6260	holmes	11
6261	nonperforming	11
6262	emhart	11
6263	abm	11
6264	admission	11
6265	smart	11
6266	vila	11
6267	schwartz	11
6268	jeff	11
6269	diet	11
6270	deduction	11
6271	gorky	11
6272	savaiko	11
6273	cuban	11
6274	detectors	11
6275	fur	11
6276	fema	11
6277	laband	11
6278	surviving	10
6279	classified	10
6280	towns	10
6281	breakfast	10
6282	fortune	10
6283	hottest	10
6284	newsweek	10
6285	fierce	10
6286	toys	10
6287	collected	10
6288	curry	10
6289	precedent	10
6290	inched	10
6291	fledgling	10
6292	scrapped	10
6293	cray-3	10
6294	processors	10
6295	degrees	10
6296	instituted	10
6297	introducing	10
6298	declaration	10
6299	mulford	10
6300	preferences	10
6301	seven-year	10
6302	indirect	10
6303	turf	10
6304	kicked	10
6305	wildly	10
6306	lent	10
6307	blank	10
6308	imbalances	10
6309	buildup	10
6310	polled	10
6311	boomers	10
6312	unique	10
6313	plaza	10
6314	oils	10
6315	exciting	10
6316	village	10
6317	cure	10
6318	sympathetic	10
6319	tip	10
6320	nasty	10
6321	accurate	10
6322	oversight	10
6323	liberty	10
6324	pursued	10
6325	evolution	10
6326	lender	10
6327	leases	10
6328	nancy	10
6329	enforce	10
6330	walt	10
6331	standardized	10
6332	precise	10
6333	preparation	10
6334	nobel	10
6335	glory	10
6336	awful	10
6337	loved	10
6338	deteriorating	10
6339	evaluating	10
6340	relieved	10
6341	louisiana	10
6342	kean	10
6343	fetal-tissue	10
6344	mental	10
6345	confidential	10
6346	guild	10
6347	advocate	10
6348	fairness	10
6349	white-collar	10
6350	ga.	10
6351	consist	10
6352	gifts	10
6353	semiconductors	10
6354	billings	10
6355	banque	10
6356	erode	10
6357	undisclosed	10
6358	pointing	10
6359	yearly	10
6360	sleep	10
6361	automobiles	10
6362	luck	10
6363	bags	10
6364	withstand	10
6365	crew	10
6366	cement	10
6367	exclusively	10
6368	hair	10
6369	leap	10
6370	magnitude	10
6371	smallest	10
6372	angelo	10
6373	shapiro	10
6374	scarce	10
6375	taxpayer	10
6376	frozen	10
6377	punitive	10
6378	fires	10
6379	disproportionate	10
6380	stones	10
6381	heightened	10
6382	installment	10
6383	anne	10
6384	mid-1970s	10
6385	ailing	10
6386	builds	10
6387	collar	10
6388	one-hour	10
6389	autumn	10
6390	weigh	10
6391	rev.	10
6392	attendance	10
6393	entitled	10
6394	everywhere	10
6395	males	10
6396	watchers	10
6397	pro-democracy	10
6398	assault	10
6399	refuge	10
6400	citizen	10
6401	soldiers	10
6402	buck	10
6403	perceptions	10
6404	nasd	10
6405	wash.	10
6406	complaining	10
6407	stupid	10
6408	blocked	10
6409	resist	10
6410	exploit	10
6411	racing	10
6412	suspend	10
6413	tapes	10
6414	restriction	10
6415	concentrating	10
6416	relies	10
6417	exemption	10
6418	stripped	10
6419	pa	10
6420	drafted	10
6421	ind.	10
6422	architect	10
6423	altered	10
6424	emphasized	10
6425	disorders	10
6426	persons	10
6427	yourself	10
6428	grim	10
6429	participated	10
6430	copying	10
6431	credentials	10
6432	appearing	10
6433	searching	10
6434	newhouse	10
6435	susan	10
6436	tall	10
6437	separation	10
6438	salt	10
6439	marginally	10
6440	headline	10
6441	gmac	10
6442	labeled	10
6443	evil	10
6444	fast-growing	10
6445	unknown	10
6446	speculative	10
6447	implemented	10
6448	cleaner	10
6449	please	10
6450	boy	10
6451	damaging	10
6452	joel	10
6453	shrinking	10
6454	columbus	10
6455	blames	10
6456	sky	10
6457	wires	10
6458	collective	10
6459	determining	10
6460	bellwether	10
6461	ana	10
6462	backers	10
6463	disarray	10
6464	expectation	10
6465	labels	10
6466	differently	10
6467	reversed	10
6468	pain	10
6469	ackerman	10
6470	outnumbered	10
6471	reversal	10
6472	waive	10
6473	market-makers	10
6474	montgomery	10
6475	garrison	10
6476	12-year	10
6477	innovative	10
6478	avoiding	10
6479	resign	10
6480	shaw	10
6481	handles	10
6482	hedging	10
6483	curtail	10
6484	leather	10
6485	firmed	10
6486	liquidated	10
6487	shipbuilding	10
6488	peaked	10
6489	fortunes	10
6490	neighboring	10
6491	laying	10
6492	unconsolidated	10
6493	crises	10
6494	resigning	10
6495	shaky	10
6496	cancers	10
6497	bronx	10
6498	vital	10
6499	corrupt	10
6500	thieves	10
6501	five-cent	10
6502	300-day	10
6503	trains	10
6504	marathon	10
6505	scuttle	10
6506	trinity	10
6507	files	10
6508	ireland	10
6509	stoltzman	10
6510	exceptions	10
6511	musical	10
6512	elements	10
6513	desperate	10
6514	thereby	10
6515	circles	10
6516	irresponsible	10
6517	uniform	10
6518	camp	10
6519	eventual	10
6520	hinted	10
6521	pork	10
6522	performances	10
6523	journalism	10
6524	noon	10
6525	nursing	10
6526	parity	10
6527	bargaining	10
6528	timetable	10
6529	theirs	10
6530	soft-drink	10
6531	franchisee	10
6532	aging	10
6533	giovanni	10
6534	ranking	10
6535	afterward	10
6536	lighting	10
6537	single-a-3	10
6538	carpet	10
6539	component	10
6540	hunter	10
6541	terminal	10
6542	tandem	10
6543	occasions	10
6544	testified	10
6545	verdict	10
6546	hats	10
6547	fiercely	10
6548	innocent	10
6549	charitable	10
6550	wastewater	10
6551	packaged	10
6552	courses	10
6553	adoption	10
6554	heels	10
6555	arco	10
6556	interfere	10
6557	studios	10
6558	batman	10
6559	spare	10
6560	mcdonnell	10
6561	spreading	10
6562	spokesmen	10
6563	tap	10
6564	sedan	10
6565	trips	10
6566	lobby	10
6567	revamped	10
6568	organizing	10
6569	comparisons	10
6570	bnl	10
6571	illustration	10
6572	indirectly	10
6573	fabric	10
6574	rational	10
6575	advises	10
6576	supervisors	10
6577	ironically	10
6578	frustrated	10
6579	pure	10
6580	accomplish	10
6581	consumed	10
6582	tumor	10
6583	clinic	10
6584	nerves	10
6585	handy	10
6586	possibilities	10
6587	forth	10
6588	revolutionary	10
6589	bosses	10
6590	owen	10
6591	narrowing	10
6592	second-quarter	10
6593	olympics	10
6594	falcon	10
6595	describing	10
6596	ink	10
6597	frustration	10
6598	leased	10
6599	barring	10
6600	celebration	10
6601	in-house	10
6602	low-income	10
6603	consolidate	10
6604	scenarios	10
6605	state-controlled	10
6606	spencer	10
6607	modernize	10
6608	schering-plough	10
6609	governing	10
6610	uniroyal	10
6611	shelters	10
6612	hence	10
6613	defective	10
6614	underwrite	10
6615	sinyard	10
6616	desks	10
6617	tighter	10
6618	distributors	10
6619	tonight	10
6620	weaknesses	10
6621	recorders	10
6622	credited	10
6623	gear	10
6624	bowling	10
6625	flew	10
6626	attacked	10
6627	electoral	10
6628	freeze	10
6629	devaluation	10
6630	physician	10
6631	wondering	10
6632	quayle	10
6633	cheney	10
6634	ryder	10
